id,name,description,github_url,website_url,stars,last_updated,tags,platforms,license,origin_country,language,country_code,is_archived,owner_type,avatar_url,latest_release_tag,latest_release_at,pricing_type,is_self_hosted
733012d7-0bd9-464c-bce9-e4f9f80d0e37,Uno,"Build mobile, desktop, and web apps with one codebase.",https://github.com/unoplatform/uno,https://platform.uno,9975,2026-06-26 08:16:29.459,,,['Apache-2.0'],Canada,['C#'],CA,False,Organization,https://img.logo.dev/platform.uno?token=pk_MauVQceUSgaLrE87BqU4Kw,6.5.64,2026-02-11T18:55:31Z,Freemium,False
7334e10f-1f86-4ea9-81a9-63f656d920c0,LanguageTool,"Check grammar, punctuation, and spelling errors instantly with AI-powered technology. Supports 30+ languages with browser extensions and desktop apps.",https://github.com/languagetool-org/languagetool,https://languagetool.org,14607,2026-06-26 08:16:29.459,,,['LGPL-2.1'],Germany,['Java'],DE,False,Organization,https://img.logo.dev/languagetool.org?token=pk_MauVQceUSgaLrE87BqU4Kw,v6.7,2025-10-10 07:29:50+00,Free,True
733d97da-3f90-452a-8e08-76060bae1abe,Soketi,"Open-source, Pusher-compatible WebSockets server that's simple, fast, and resilient for building real-time applications.",https://github.com/soketi/soketi,https://soketi.app,5620,2026-06-26 08:16:29.459,,,['AGPL-3.0'],Romania,['TypeScript'],RO,False,Organization,https://img.logo.dev/soketi.app?token=pk_MauVQceUSgaLrE87BqU4Kw,1.6.1,2024-03-25T20:53:42Z,Free,True
7477642f-677d-418b-86a6-8032deb7710c,Athens,"Athens is a knowledge graph for research and notetaking. Athens is open-source, private, extensible, and community-driven.",https://github.com/btw-so/btw,https://athensresearch.github.io/athens,1135,2026-06-26 08:16:29.459,,,['GPL-3.0'],Singapore,['JavaScript'],SG,False,Organization,https://img.logo.dev/athensresearch.github.io?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Free,True
7491affb-a3cb-463c-9bc8-0e24a07b70ae,Loops,"Open-source, decentralized short-video platform that gives creators control. No ads, no lock-in, built on ActivityPub for true community ownership.",https://github.com/joinloops/loops-server,https://joinloops.org,418,2026-06-26 08:16:29.459,,,['AGPL-3.0'],Global,['PHP'],UN,False,Organization,https://img.logo.dev/joinloops.org?token=pk_MauVQceUSgaLrE87BqU4Kw,v1.0.0-beta.12,2026-05-25T12:56:16Z,Free,True
74afdb25-a323-4a43-aafb-6209ca3c3d83,OnionShare,Anonymous file transfer via Tor.,https://github.com/micahflee/onionshare,https://onionshare.org/,6999,2026-06-26 08:16:29.459,,,['Unknown'],Global,['Python'],UN,False,Organization,https://img.logo.dev/onionshare.org?token=pk_MauVQceUSgaLrE87BqU4Kw,v2.6.4,2026-06-09T10:17:13Z,Free,False
74ca6fcb-f3f2-423c-90cd-682e91c57d73,Checkmk,"Monitor your entire IT infrastructure with 2,000+ plugins, automated discovery, and scalable architecture. Open source and enterprise solutions available.",https://github.com/checkmk/checkmk,https://checkmk.com,2296,2026-06-26 08:16:29.459,,,['GPL-2.0'],Germany,['Python'],DE,False,Organization,https://img.logo.dev/checkmk.com?token=pk_MauVQceUSgaLrE87BqU4Kw,v2.5.0b4,2026-04-13 12:24:03+00,Freemium,True
74e2eda7-7127-428b-8d20-392032e0bac3,FastGPT,"FastGPT is a free, open-source platform for creating AI-powered knowledge bases with data processing, model invocation, and visual workflows.",https://github.com/labring/fastgpt,https://fastgpt.in,28659,2026-06-26 08:16:29.459,,,['Unknown'],Global,['TypeScript'],UN,False,Organization,https://img.logo.dev/fastgpt.in?token=pk_MauVQceUSgaLrE87BqU4Kw,v4.14.26,2026-06-24T14:44:13Z,Free,True
74e7142e-5ac6-446f-9292-1915fe032f38,Pixelfed,"Decentralized photo sharing platform with chronological feeds, privacy controls, and ActivityPub federation. No ads, no algorithms, just authentic connections.",https://github.com/pixelfed/pixelfed,https://pixelfed.org,7012,2026-06-26 08:16:29.459,,,['AGPL-3.0'],Global,['PHP'],UN,False,Organization,https://img.logo.dev/pixelfed.org?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.12.7,2026-02-17T14:07:15Z,Free,True
751ee32d-0747-44a1-a8ac-a5ffb2f15c33,Keycloak,"Keycloak is an open source identity and access management solution. Keycloak offers features such as Single-Sign-On (SSO), Identity Brokering and Social Login, User Federation, Client Adapters, an Admin Console, and an Account Management Console.",https://github.com/keycloak/keycloak,https://www.keycloak.org,35081,2026-06-26 08:16:29.459,,,['Apache-2.0'],Global,['Java'],UN,False,Organization,https://img.logo.dev/keycloak.org?token=pk_MauVQceUSgaLrE87BqU4Kw,26.6.3,2026-06-04T17:00:13Z,Free,True
753a1d33-b246-4f45-95e3-c55551e8c89a,MindsDB,MindsDB helps build AI systems from enterprise data.,https://github.com/mindsdb/mindsdb,https://mindsdb.com,39333,2026-06-26 08:16:29.459,,,['MIT'],United States,['Makefile'],US,False,Organization,https://img.logo.dev/mindsdb.com?token=pk_MauVQceUSgaLrE87BqU4Kw,v26.1.0,2026-04-23T07:11:44Z,Paid,True
753b9a5f-66bf-4a66-933c-72d9b0f23348,OpenClaw,"Personal AI assistant that clears inboxes, sends emails, manages calendars, and checks in for flights. Works through WhatsApp, Telegram, and other chat apps.",https://github.com/openclaw/openclaw,https://openclaw.ai,380514,2026-06-26 08:16:29.459,,,['Unknown'],Global,['TypeScript'],UN,False,Organization,https://img.logo.dev/openclaw.ai?token=pk_MauVQceUSgaLrE87BqU4Kw,v2026.6.10,2026-06-24T03:06:38Z,Free,False
75878e74-ff01-4cf1-ba99-eb05e66dfe74,Arch Linux,Arch Linux guided installer and Python library,https://github.com/archlinux/archinstall,https://archlinux.org/,8290,2026-06-26 08:16:29.459,,,['GPL-3.0'],,['Python'],,False,Organization,https://img.logo.dev/archlinux.org?token=pk_MauVQceUSgaLrE87BqU4Kw,4.3,2026-04-20T20:35:29Z,Free,False
75bf8729-e16d-4eb6-9d38-2702f190103b,deepset,Accelerate AI application development for enterprises.,https://github.com/deepset-ai/haystack,https://www.deepset.ai,25731,2026-06-26 08:16:29.459,,,['Apache-2.0'],Germany,['MDX'],DE,False,Organization,https://img.logo.dev/deepset.ai?token=pk_MauVQceUSgaLrE87BqU4Kw,v2.30.2,2026-06-18T08:36:45Z,Paid,True
76250695-de7e-4854-b95b-fb13593049c1,Trigger,"A developer-friendly platform for building, scheduling, and managing background jobs in your applications with minimal setup.",https://github.com/triggerdotdev/trigger.dev,https://trigger.dev,15479,2026-06-26 08:16:29.459,,,['Apache-2.0'],United Kingdom,['TypeScript'],GB,False,Organization,https://img.logo.dev/trigger.dev?token=pk_MauVQceUSgaLrE87BqU4Kw,v4.4.6,2026-05-12T10:38:39Z,Freemium,True
7637df56-f605-44b2-a724-ff0d6b65931b,Cyberduck,"Cyberduck is a libre FTP, SFTP, WebDAV, Amazon S3, Backblaze B2, Microsoft Azure & OneDrive and OpenStack Swift file transfer client for Mac and Windows.",https://github.com/iterate-ch/cyberduck,https://cyberduck.io/,4577,2026-06-26 08:16:29.459,,,['GPL-3.0'],Switzerland,['Java'],CH,False,Organization,https://img.logo.dev/cyberduck.io?token=pk_MauVQceUSgaLrE87BqU4Kw,release-9-4-1,2026-03-03 17:04:49+00,Paid,False
764fc93d-e1c3-4061-9c23-b8e7ef01c019,Parlant,Conversational AI engine that keeps agents business-aligned and compliant as you scale. Build adaptive agents through feedback-driven development.,https://github.com/emcie-co/parlant,https://www.parlant.io,18149,2026-06-26 08:16:29.459,,,['Apache-2.0'],United States,['Python'],US,False,Organization,https://img.logo.dev/parlant.io?token=pk_MauVQceUSgaLrE87BqU4Kw,v3.3.2,2026-04-28T06:32:34Z,Freemium,False
76c97654-7180-4b9b-8574-f978f4782458,Dokku,"A Docker-powered platform that lets you deploy Heroku-compatible applications via Git, with buildpack support and container isolation.",https://github.com/dokku/dokku,http://dokku.viewdocs.io,31966,2026-06-26 08:16:29.459,,,['MIT'],United States,['Shell'],US,False,Organization,https://img.logo.dev/dokku.viewdocs.io?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.38.17,2026-06-03T08:34:30Z,Free,True
7745b7d4-3173-48d1-a5a3-c0c5bc1ffe8f,Marble,"An open-source platform that enables fintech companies to monitor transactions and user activity, detect suspicious behaviors, and automate fraud prevention in real-time.",https://github.com/checkmarble/marble,https://checkmarble.com,542,2026-06-26 08:16:29.459,,,['Unknown'],France,['HTML'],FR,False,Organization,https://img.logo.dev/checkmarble.com?token=pk_MauVQceUSgaLrE87BqU4Kw,v1.3.0,2026-06-18T13:56:22Z,Free,True
775bdc1c-a42c-4381-9ee3-46fbf272fe0b,Multi Account Containers,Manual identity isolation for Firefox.,https://github.com/mozilla/multi-account-containers,https://addons.mozilla.org/firefox/addon/multi-account-containers,3098,2026-06-26 08:16:29.459,,,['MPL-2.0'],United States,['JavaScript'],US,False,Organization,https://img.logo.dev/addons.mozilla.org?token=pk_MauVQceUSgaLrE87BqU4Kw,8.3.4,2025-10-28T14:25:15Z,Free,True
775d1ea9-de47-4656-a8db-c4576e751e04,Brace.to,"A privacy-focused bookmark manager that encrypts your saved links, allowing you to access them anytime, anywhere, on any device with complete control.",https://github.com/stxapps/brace-client,https://brace.to,104,2026-06-26 08:16:29.459,,,['MIT'],Global,['TypeScript'],UN,False,User,https://img.logo.dev/brace.to?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Free,False
77d0f020-e12f-41ca-b47e-59a05c8554cf,Univer,"Full-stack framework for spreadsheets, docs, slides integration.",https://github.com/dream-num/univer,https://univer.ai,13307,2026-06-26 08:16:29.459,,,['Apache-2.0'],Global,['TypeScript'],UN,False,Organization,https://img.logo.dev/univer.ai?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.25.0,2026-05-30T12:49:22Z,Freemium,True
77e94c25-a6f6-41fe-b561-8b389925bd73,Jenkins,Leading open-source automation server with extensive plugin support.,https://github.com/jenkinsci/jenkins,https://www.jenkins.io,25508,2026-06-26 08:16:29.459,,,['MIT'],United States,['Java'],US,False,Organization,https://img.logo.dev/jenkins.io?token=pk_MauVQceUSgaLrE87BqU4Kw,jenkins-2.570,2026-06-23T10:05:49Z,Freemium,True
78333ccb-889f-4d31-ab59-051268ad252e,Fosscord,"Open source, self-hostable communication platform.",https://github.com/fosscord/fosscord,https://fosscord.com,6681,2026-06-26 08:16:29.459,,,['AGPL-3.0'],Global,[],UN,False,Organization,https://img.logo.dev/fosscord.com?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Freemium,True
78665810-f47c-4f82-8597-6d0c90dc0282,Tracecat,"Tracecat is a scalable, self-hostable platform for automating security workflows and playbooks without limits.",https://github.com/TracecatHQ/tracecat,https://tracecat.com,3693,2026-06-26 08:16:29.459,,,['AGPL-3.0'],United States,['Python'],US,False,Organization,https://img.logo.dev/tracecat.com?token=pk_MauVQceUSgaLrE87BqU4Kw,1.0.0-beta.49,2026-06-15T15:59:18Z,Freemium,True
789b400b-e5ca-4f3b-a52e-fdf626453432,Cosmos Server,"Complete self-hosting solution with automated maintenance, Smart-Shield protection, anti-DDoS, SSO authentication, and VPN access for secure private cloud management.",https://github.com/azukaar/cosmos-server,https://cosmos-cloud.io,5987,2026-06-26 08:16:29.459,,,['Unknown'],Global,['JavaScript'],UN,False,User,https://img.logo.dev/cosmos-cloud.io?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.22.19,2026-05-26T12:20:58Z,Freemium,True
78ee62ef-b132-45be-9703-f1a2f4d9f6af,Linky,Build a dynamic link-in-bio page with a drag-and-drop editor. Integrate platforms to showcase live content and connect with your audience.,https://github.com/trylinky/linky,https://lin.ky,792,2026-06-26 08:16:29.459,,,['MIT'],Global,['TypeScript'],UN,False,Organization,https://img.logo.dev/lin.ky?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Freemium,True
7923f3b7-d83f-4d2e-80f2-30cfd679cf4a,LimeSurvey,"LimeSurvey is a powerful open-source tool for creating customizable online surveys, polls, and questionnaires.",https://github.com/LimeSurvey/LimeSurvey,https://limesurvey.org,3648,2026-06-26 08:16:29.459,,,['Unknown'],Germany,['JavaScript'],DE,False,Organization,https://img.logo.dev/limesurvey.org?token=pk_MauVQceUSgaLrE87BqU4Kw,remove,2019-04-30 08:35:41+00,Freemium,True
792919b9-8127-4d02-b01c-b1d791c875d8,SlateDB,"SlateDB is an embedded storage engine that leverages object storage for durability, scalability, and simplified replication without the need for disk management.",https://github.com/slatedb/slatedb,https://slatedb.io,3137,2026-06-26 08:16:29.459,,,['Apache-2.0'],Global,['Rust'],UN,False,Organization,https://img.logo.dev/slatedb.io?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.14.0,2026-06-25T18:58:01Z,Paid,True
79976c39-f2b5-44e0-bccd-940b7712e6ee,Magento,Sign the Adobe Contributor License Agreement.,https://github.com/magento/magento2,https://business.adobe.com,12139,2026-06-26 08:16:29.459,,,['OSL-3.0'],United States,['PHP'],US,False,Organization,https://img.logo.dev/business.adobe.com?token=pk_MauVQceUSgaLrE87BqU4Kw,2.4.9,2026-05-12T14:04:23Z,Paid,True
79d2006c-8b57-4ecf-aafb-003b74125165,YAFFA,"YAFFA is a powerful, open-source budget app for managing expenses, budgets, and investments with secure self-hosting.",https://github.com/kantorge/yaffa,https://www.yaffa.cc,105,2026-06-26 08:16:29.459,,,['MIT'],Hungary,['PHP'],HU,False,User,https://img.logo.dev/yaffa.cc?token=pk_MauVQceUSgaLrE87BqU4Kw,v3.4.0,2026-06-17T15:28:35Z,Free,True
79da7a39-4351-4977-a109-afd6e1104143,YetiForce CRM,Customizable CRM optimizing business processes.,https://github.com/YetiForceCompany/YetiForceCRM,https://yetiforce.com,1787,2026-06-26 08:16:29.459,,,['Unknown'],Poland,['PHP'],PL,True,Organization,https://img.logo.dev/yetiforce.com?token=pk_MauVQceUSgaLrE87BqU4Kw,6.5.0,2023-11-02T13:21:34Z,Freemium,False
79f6fd4d-494e-4b14-9132-88445174b6ea,Phase,"Open source platform for engineering teams to manage secrets and environment variables from development to production, with powerful integrations.",https://github.com/phasehq/console,https://phase.dev,877,2026-06-26 08:16:29.459,,,['Unknown'],United States,['TypeScript'],US,False,Organization,https://img.logo.dev/phase.dev?token=pk_MauVQceUSgaLrE87BqU4Kw,v2.70.0,2026-06-15T15:00:39Z,Freemium,True
7a1ee8e6-4d85-4b5e-92db-4baf00074be5,Calendr,Menu bar calendar for macOS - MVVM | RxSwift | AppKit | SwiftUI,https://github.com/pakerwreah/Calendr,,2271,2026-06-26 08:16:29.459,,,['MIT'],Portugal,['Swift'],PT,False,User,https://img.logo.dev/github.com?token=pk_MauVQceUSgaLrE87BqU4Kw,v1.22.1,2026-06-25T21:53:55Z,Free,True
7a231a8d-5a3b-46b5-8049-4ae13f86fd31,Notesnook,"End-to-end encrypted note-taking app with cross-platform sync, rich text editing, and offline support for ultimate privacy and productivity.",https://github.com/streetwriters/notesnook,https://notesnook.com,14184,2026-06-26 08:16:29.459,,,['GPL-3.0'],Pakistan,['TypeScript'],PK,False,Organization,https://img.logo.dev/notesnook.com?token=pk_MauVQceUSgaLrE87BqU4Kw,v3.3.23,2026-06-08T11:02:00Z,Free,False
7a28785f-2fe2-42d0-afab-a476c2c14a87,Ant-Media-Server,Real-time streaming engine with sub-0.5 seconds latency.,https://github.com/ant-media/Ant-Media-Server,https://antmedia.io,4694,2026-06-26 08:16:29.459,,,['Unknown'],United States,['Java'],US,False,Organization,https://img.logo.dev/antmedia.io?token=pk_MauVQceUSgaLrE87BqU4Kw,ams-v3.0.3,2026-05-05T10:55:50Z,Free,True
7a4c52d8-51c2-4a57-8dbd-f5f357b27328,Semaphore,"Continuous integration and delivery platform offering faster builds, lower costs, and maintenance-free operations. Cut build times dramatically while reducing CI/CD expenses by 50%.",https://github.com/semaphoreio/semaphore,https://semaphore.io,1549,2026-06-26 08:16:29.459,,,['Unknown'],Serbia,['Elixir'],,False,Organization,https://img.logo.dev/semaphore.io?token=pk_MauVQceUSgaLrE87BqU4Kw,v1.5.0,2025-10-10T15:58:42Z,Paid,True
7a832b8b-6156-4b7e-872c-cea4d520c5c7,Cap,"Lightweight open-source CAPTCHA solution using SHA-256 proof-of-work. 250x smaller than hCaptcha, fully customizable, and privacy-focused with zero telemetry.",https://github.com/tiagozip/cap,https://capjs.js.org,7000,2026-06-26 08:16:29.459,,,['Unknown'],Global,['JavaScript'],UN,False,User,https://img.logo.dev/capjs.js.org?token=pk_MauVQceUSgaLrE87BqU4Kw,standalone@3.1.5,2026-06-08T13:38:56Z,Free,False
7b32ab7b-277a-4a4d-9c0d-7ea34a87cd25,Berty,"Secure peer-to-peer messaging, always accessible.",https://github.com/berty/berty,https://berty.tech,9215,2026-06-26 08:16:29.459,,,['Unknown'],Global,['TypeScript'],UN,False,Organization,https://img.logo.dev/berty.tech?token=pk_MauVQceUSgaLrE87BqU4Kw,v2.471.11,2026-06-25T14:18:32Z,Free,False
7b6c280b-1e83-4696-adcd-2568adc78e38,Mezon,"Build your own community space for gaming, chatting, and hanging out with friends worldwide. Customize your environment for the perfect social experience.",https://github.com/mezonai/mezon,https://mezon.ai,1479,2026-06-26 08:16:29.459,,,['Unknown'],Vietnam,['TypeScript'],VN,False,Organization,https://img.logo.dev/mezon.ai?token=pk_MauVQceUSgaLrE87BqU4Kw,1.4.71,2026-06-12T05:14:59Z,Freemium,False
7b774ea7-b603-4682-a42a-f6f9bd8a0916,Piwigo,"Open source photo management software for organizing, sharing and managing large photo libraries. Perfect for teams, organizations and individuals.",https://github.com/Piwigo/Piwigo,https://piwigo.org,3806,2026-06-26 08:16:29.459,,,['GPL-2.0'],Global,['PHP'],UN,False,Organization,https://img.logo.dev/piwigo.org?token=pk_MauVQceUSgaLrE87BqU4Kw,16.4.0,2026-05-03T14:54:31Z,Freemium,True
7b9a465e-fd76-4d0b-af25-a5e052c86a3c,CocoIndex,"Open-source ETL framework built in Rust for AI workloads. Features incremental processing, data lineage, and observability tools for semantic search and RAG applications.",https://github.com/cocoindex-io/cocoindex,https://cocoindex.io,10505,2026-06-26 08:16:29.459,,,['Apache-2.0'],United States,['Rust'],US,False,Organization,https://img.logo.dev/cocoindex.io?token=pk_MauVQceUSgaLrE87BqU4Kw,v1.0.14,2026-06-25T07:31:32Z,Free,True
7bf4348e-8995-43ad-89f7-a899afb48ef1,Capgo,Over-the-air update solution for Capacitor apps that enables instant deployment of bug fixes and features without going through app store review processes.,https://github.com/cap-go/capgo,https://capgo.app,200,2026-06-26 08:16:29.459,,,['AGPL-3.0'],Global,['TypeScript'],UN,False,Organization,https://img.logo.dev/capgo.app?token=pk_MauVQceUSgaLrE87BqU4Kw,capgo-12.184.0,2026-06-24T22:04:23Z,Freemium,True
7c2ec8c7-57af-4d63-aa98-9cc75c8e7521,Ploomber,Build and deploy data pipelines quickly and securely.,https://github.com/ploomber/ploomber,https://ploomber.io,3625,2026-06-26 08:16:29.459,,,['Apache-2.0'],Global,['Python'],UN,True,Organization,https://img.logo.dev/ploomber.io?token=pk_MauVQceUSgaLrE87BqU4Kw,0.23.3,2024-09-18 19:11:07+00,Free,True
7c46797e-b782-4998-932e-f4993ddb3dd9,Wraft,"Complete document lifecycle management with automated generation, approval workflows, e-signatures, and branded templates. Create professional documents at scale.",https://github.com/wraft/wraft,https://www.wraft.app,149,2026-06-26 08:16:29.459,,,['AGPL-3.0'],India,['Elixir'],IN,False,Organization,https://img.logo.dev/wraft.app?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.6.6,2026-01-07T12:24:59Z,Freemium,True
7c4aa828-eea4-4a2f-9c05-287366858e92,Alacritty,"Modern cross-platform terminal emulator with OpenGL acceleration, extensive configuration options, and vi mode support for enhanced productivity.",https://github.com/alacritty/alacritty,https://alacritty.org,64685,2026-06-26 08:16:29.459,,,['Apache-2.0'],Global,['Rust'],UN,False,Organization,https://img.logo.dev/alacritty.org?token=pk_MauVQceUSgaLrE87BqU4Kw,v0.17.0,2026-04-06T19:24:18Z,Free,True
7c4f2b33-d6f5-4967-bd63-35ac5563c065,CloudQuery,CloudQuery is an open-source ELT platform that enables easy data integration from hundreds of cloud and security tools to any destination.,https://github.com/cloudquery/cloudquery,https://www.cloudquery.io,6445,2026-06-26 08:16:29.459,,,['MPL-2.0'],Israel,['Go'],IL,False,Organization,https://img.logo.dev/cloudquery.io?token=pk_MauVQceUSgaLrE87BqU4Kw,cli-v6.37.0,2026-06-25T11:10:25Z,Free,True
7c9bb6a9-8106-41fe-8e48-7a042f1c492b,Open Replay,"Open-source session replay and product analytics platform you can self-host for complete control over data security, privacy, and compliance.",https://github.com/openreplay/openreplay,https://openreplay.com,12140,2026-06-26 08:16:29.459,,,['Unknown'],United States,['TypeScript'],US,False,Organization,https://img.logo.dev/openreplay.com?token=pk_MauVQceUSgaLrE87BqU4Kw,v1.27.0,2026-05-05T15:16:26Z,Freemium,True
7cb4a006-15c2-4a71-853b-ddfc3ca6e090,Morphic,"Open-source answer engine that dynamically generates UI components while providing AI-powered responses, combining conversational AI with interactive interfaces.",https://github.com/miurla/morphic,https://morphic.sh,8931,2026-06-26 08:16:29.459,,,['Apache-2.0'],Japan,['TypeScript'],JP,False,User,https://img.logo.dev/morphic.sh?token=pk_MauVQceUSgaLrE87BqU4Kw,v1.5.0,2026-06-10T06:09:26Z,Freemium,False
7cd114fc-a95c-4576-a4e3-f16e5415329b,OpenOffice,"Apache OpenOffice: versatile, open-source productivity suite.",https://github.com/apache/openoffice,https://www.openoffice.org,1207,2026-06-26 08:16:29.459,,,['Apache-2.0'],United States,['C++'],US,False,Organization,https://img.logo.dev/openoffice.org?token=pk_MauVQceUSgaLrE87BqU4Kw,SNAPSHOT,2015-10-20 22:46:47+00,Free,True
7d23f2e5-aec8-4bae-9c16-3f5d6fca247b,Webiny,"A powerful, scalable platform for building custom websites and apps with serverless architecture, offering flexibility and cost-efficiency.",https://github.com/webiny/webiny-js,https://www.webiny.com,7993,2026-06-26 08:16:29.459,,,['Unknown'],United Kingdom,['TypeScript'],GB,False,Organization,https://img.logo.dev/webiny.com?token=pk_MauVQceUSgaLrE87BqU4Kw,v6.4.3,2026-06-24T12:03:12Z,Freemium,True
7d26c10f-eddc-4daa-b42f-08dbfb3f7fa7,UnInbox,"Streamline team communication with shared inboxes, unlimited email addresses, and customizable workflows. Perfect for modern businesses seeking organized email management.",https://github.com/un/inbox,https://uninbox.com,1744,2026-06-26 08:16:29.459,,,['Unknown'],United States,['TypeScript'],US,False,Organization,https://img.logo.dev/uninbox.com?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Freemium,True
7d442dbb-e65c-4f26-963c-930b8f04b7d3,MeetingBar,🇺🇦 Your meetings at your fingertips in the macOS menu bar,https://github.com/leits/MeetingBar,https://meetingbar.app/,5256,2026-06-26 08:16:29.459,,,['Apache-2.0'],Ukraine,['Swift'],UA,False,User,https://img.logo.dev/meetingbar.app?token=pk_MauVQceUSgaLrE87BqU4Kw,v4.11.6,2025-06-13T15:33:21Z,Free,False
7d449b00-67f0-4930-8c9f-9f159605dd47,Briefing,"Encrypted, direct video group chat.",https://github.com/holtwick/briefing,https://brie.fi,1625,2026-06-26 08:16:29.459,,,['AGPL-3.0'],,['TypeScript'],,False,User,https://img.logo.dev/brie.fi?token=pk_MauVQceUSgaLrE87BqU4Kw,v3.1.12,2025-12-03T22:14:12Z,Free,True
7da69e1a-5b43-4a0d-83c3-6f834d6adeef,Polar,"Comprehensive payment solution with built-in tax handling, automated benefits, and seamless integrations for digital product and SaaS businesses.",https://github.com/polarsource/polar,https://polar.sh,9984,2026-06-26 08:16:29.459,,,['Apache-2.0'],Global,['Python'],UN,False,Organization,https://img.logo.dev/polar.sh?token=pk_MauVQceUSgaLrE87BqU4Kw,@polar-sh/checkout@0.3.0,2026-05-25T15:12:18Z,Freemium,True
7e89cbe2-082c-4752-8283-794c3cf0fc95,Cryptee,"Cryptee encrypted web client for photos, documents and notes",https://github.com/cryptee/web-client,https://crypt.ee/,528,2026-06-26 08:16:29.459,,,['Unknown'],Estonia,['JavaScript'],,False,Organization,https://img.logo.dev/crypt.ee?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Freemium,False
7ea7f0f5-e0f6-4f4e-96d6-56a398d6ebc2,HyperDX,"Open source observability platform unifying session replays, logs, traces, metrics and errors. Fast search, automatic clustering, $0.40/GB pricing.",https://github.com/hyperdxio/hyperdx,https://hyperdx.io,9627,2026-06-26 08:16:29.459,,,['MIT'],United States,['TypeScript'],US,False,Organization,https://img.logo.dev/hyperdx.io?token=pk_MauVQceUSgaLrE87BqU4Kw,cli-v0.5.0,2026-05-29T23:07:47Z,Free,True
7eb1f910-1397-44ad-a2d8-1d747531159a,Zola,"Open-source chat application that lets you interact with multiple AI models in one interface, offering flexible conversations and diverse capabilities.",https://github.com/ibelick/zola,https://zola.chat,1519,2026-06-26 08:16:29.459,,,['Apache-2.0'],France,['TypeScript'],FR,False,User,https://img.logo.dev/zola.chat?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Free,True
7ec1a282-597b-44ef-b340-1d0738e3be76,Emdash,Orchestrate multiple coding agents in parallel for seamless development. Isolated Git worktrees ensure organized workflows.,https://github.com/generalaction/emdash,https://emdash.sh,4985,2026-06-26 08:16:29.459,,,['Apache-2.0'],United States,['TypeScript'],US,False,Organization,https://img.logo.dev/emdash.sh?token=pk_MauVQceUSgaLrE87BqU4Kw,v1.1.35,2026-06-23T03:52:36Z,Free,False
7edaa416-d6cb-48a4-bcb6-7d28a0c5f9ee,Cryptomator,Encrypt your cloud files seamlessly.,https://github.com/cryptomator/cryptomator,https://cryptomator.org,15519,2026-06-26 08:16:29.459,,,['GPL-3.0'],Germany,['Java'],DE,False,Organization,https://img.logo.dev/cryptomator.org?token=pk_MauVQceUSgaLrE87BqU4Kw,1.19.2,2026-03-20T07:23:51Z,Free,False
7ede48d8-9d2f-4f43-b662-e41808706729,Kener,Kener is an open-source status page tool that simplifies service monitoring and incident communication with a sleek interface and GitHub integration.,https://github.com/rajnandan1/kener,https://kener.ing,5011,2026-06-26 08:16:29.459,,,['MIT'],India,['Svelte'],IN,False,User,https://img.logo.dev/kener.ing?token=pk_MauVQceUSgaLrE87BqU4Kw,v4.1.1,2026-06-19T17:54:12Z,Free,True
7f2fb4f1-1252-4a70-a53f-655df542058a,N8N2MCP,"It converts N8N workflows into MCP servers for AI assistants like Claude and Cursor, enabling powerful AI-driven automation.",https://github.com/Super-Chain/N8N2MCP,,131,2026-06-26 08:16:29.459,,,['MIT'],Global,['HTML'],UN,False,Organization,https://img.logo.dev/github.com?token=pk_MauVQceUSgaLrE87BqU4Kw,,,Freemium,True
7faac2d3-00d7-4ede-aea3-d4c7f1dd95cc,SAMA,"Open source chat server with end-to-end encryption, clustering support, and comprehensive messaging features for building real-time communication apps",https://github.com/sama-communications/sama-server,https://samacloud.io,157,2026-06-26 08:16:29.459,,,['GPL-3.0'],Ukraine,['JavaScript'],UA,False,Organization,https://img.logo.dev/samacloud.io?token=pk_MauVQceUSgaLrE87BqU4Kw,0.36.2,2026-05-12T13:30:30Z,Free,True
802cae3e-c475-4e11-a7f5-9d431a634ae4,Easy!Appointments,"Self-hosted appointment scheduling solution with Google Calendar sync, customizable workflows, and no monthly fees. Perfect for healthcare, salons, and service businesses.",https://github.com/alextselegidis/easyappointments,https://easyappointments.org,4235,2026-06-26 08:16:29.459,,,['GPL-3.0'],Germany,['PHP'],DE,False,User,https://img.logo.dev/easyappointments.org?token=pk_MauVQceUSgaLrE87BqU4Kw,1.6.0,2026-05-27T12:45:42Z,Free,True
